gene_names,cms_score,
SCN11A,4.41106,
NT5C1B,4.40846,
NT5C1B-RDH14,4.40846,
RDH14,4.40846,
AGMAT,4.40846,
DDI2,4.40846,
DNAJC16,4.40846,
SCARNA21B,4.40846,
SNORA88,4.4075,
HHAT,4.40683,
SERTAD4,4.40683,
SERTAD4-AS1,4.40683,
LINC01812,4.40323,
FAM135B,4.4032,
LOC105374972,4.4022,
EIF3K,4.4022,
LOC105372397,4.4022,
MAP4K1,4.4022,
RYR1,4.4022,
LINC01526,4.39952,
LINC02542,4.39952,
GPR12,4.39952,
LOC102725080,4.39224,
CDNF,4.39224,
HSPA14,4.39224,
LINC00484,4.39122,
LOC100129316,4.39122,
MTHFS,4.38695,
ST20,4.38695,
ST20-MTHFS,4.38695,
GLDC,4.38655,
EBLN2,4.38655,
GXYLT2,4.38655,
PPP4R2,4.38655,
ABHD14A,4.38655,
ABHD14A-ACY1,4.38655,
ABHD14B,4.38655,
ACY1,4.38655,
GPR62,4.38655,
IQCF1,4.38655,
IQCF2,4.38655,
IQCF3,4.38655,
IQCF4,4.38655,
IQCF5,4.38655,
IQCF5-AS1,4.38655,
PARP3,4.38655,
PCBP4,4.38655,
RPL29,4.38655,
RRP9,4.38655,
MIR6792,4.38655,
PCP2,4.38655,
PET100,4.38655,
STXBP2,4.38655,
XAB2,4.38655,
DOCK9-DT,4.38655,
KCNA4,4.38655,
LINC01616,4.38655,
FSD1L,4.38402,
SLC44A1,4.38402,
LINC01883,4.38402,
LINC02613,4.38402,
HP1BP3,4.38402,
KIF17,4.38402,
SH2D5,4.38402,
ASB4,4.38371,
PDK4,4.38371,
LINC01085,4.38371,
ANKRD2,4.38371,
C10orf62,4.38371,
HOGA1,4.38371,
MMS19,4.38371,
MORN4,4.38371,
PI4K2A,4.38371,
UBTD1,4.38371,
EMILIN2,4.38037,
LOC727896,4.38037,
LPIN2,4.38037,
MIR1305,4.37797,
TENM3-AS1,4.37797,
ELP6,4.37632,
PTPN23,4.37632,
SCAP,4.37632,
CAPRIN1,4.37632,
LMO2,4.37632,
LINC01392,4.37593,
ITGA1,4.37593,
PELO,4.37593,
SOX2-OT,4.37593,
XRN1,4.37593,
DHX8,4.37593,
ETV4,4.37593,
MEOX1,4.37593,
LINC02141,4.37593,
SAMD4A,4.37593,
MED13L,4.37593,
KIRREL3-AS2,4.37593,
KIRREL3-AS3,4.37593,
MIR3167,4.37593,
SLCO2B1,4.37126,
TPBGL,4.37126,
PCTP,4.36697,
TMEM100,4.36697,
CTD-2297D10.2,4.36337,
LINC02121,4.36337,
DNAH2,4.36337,
EFNB3,4.36337,
RPL29P2,4.36337,
PRAMEF17,4.36337,
PRAMEF18,4.36337,
PRAMEF19,4.36337,
WSB1,4.3623,
NTF3,4.3619,
LOC101929234,4.3619,
ZNF503,4.3619,
ZNF503-AS1,4.3619,
ZNF503-AS2,4.3619,
LINC01491,4.35651,
SEMA6D,4.35651,
IL1RAP,4.35337,
FHL2,4.35138,
C10orf91,4.34535,
LOC107984282,4.34535,
PWWP2B,4.34535,
NUP50,4.34368,
NUP50-DT,4.34368,
MTIF2,4.3436,
PRORSD1P,4.3436,
RPS27A,4.3436,
LOC101929464,4.34343,
PHC2,4.34343,
PTCH2,4.34078,
OR1E1,4.33916,
OR1E2,4.33916,
OR3A1,4.33916,
OR3A2,4.33916,
OR3A3,4.33916,
OR3A4P,4.33916,
ENOX1,4.33551,
ENOX1-AS2,4.33551,
SLC20A2,4.33509,
SMIM19,4.33509,
LOC100996249,4.33507,
LOC101928012,4.33507,
TMEM168,4.33507,
PATZ1,4.334,
PIK3IP1,4.334,
PIK3IP1-AS1,4.334,
CLMP,4.33387,
CHRM2,4.33197,
LOC349160,4.33197,
PHACTR2-AS1,4.33197,
REST,4.33197,
SPINK2,4.33197,
LINC02370,4.33197,
LINC02415,4.33197,
INPP4B,4.3316,
C1orf74,4.33047,
G0S2,4.33047,
HSD11B1,4.33047,
HSD11B1-AS1,4.33047,
IRF6,4.33047,
TRAF3IP3,4.33047,
UTP25,4.33047,
AGAP9,4.32992,
ANXA8,4.32992,
FAM25C,4.32992,
FAM25G,4.32992,
LOC105378292,4.32992,
LOC107001062,4.32992,
DGLUCY,4.32956,
GPR68,4.32956,
CDKN1C,4.32956,
KCNQ1,4.32956,
KCNQ1-AS1,4.32956,
KCNQ1DN,4.32956,
PHLDA2,4.32956,
SLC22A18,4.32956,
SLC22A18AS,4.32956,
SNORA54,4.32956,
KIFAP3,4.32956,
LINC01681,4.32956,
METTL11B,4.32956,
MIR3119-1,4.32956,
MIR3119-2,4.32956,
SMAD2,4.32826,
NAALADL2-AS1,4.32666,
LOC728989,4.32666,
NBPF10,4.32666,
NBPF12,4.32666,
NBPF13P,4.32666,
NBPF20,4.32666,
NBPF25P,4.32666,
RNVU1-8,4.32666,
PTPN20,4.326,
CHTOP,4.326,
GATAD2B,4.326,
ILF2,4.326,
INTS3,4.326,
LOC343052,4.326,
MIR8083,4.326,
NPR1,4.326,
SLC27A3,4.326,
SNAPIN,4.326,
BHLHE23,4.32422,
HAR1A,4.32422,
HAR1B,4.32422,
LINC00029,4.32422,
LINC01056,4.32422,
LINC01749,4.32422,
KCNE4,4.32422,
GAN,4.32422,
MIR4720,4.32422,
LINC01740,4.32422,
COL25A1,4.32373,
LINC00332,4.32373,
LINC00548,4.32373,
GRHL3,4.32373,
NIPAL3,4.32373,
STPG1,4.32373,
ACER2,4.3232,
DENND4C,4.3232,
RPS6,4.3232,
FAM182B,4.3232,
LOC101926935,4.3232,
LOC105372582,4.3232,
LOC105379511,4.3232,
ZNF337,4.3232,
ZNF337-AS1,4.3232,
XIRP2,4.32187,
ARLNC1,4.32187,
CENPN,4.32187,
CMC2,4.32187,
CTD-2270F17.1,4.32181,
GJA1,4.31845,
TBC1D32,4.31845,
LINC01376,4.3153,
FBLN7,4.3147,
MERTK,4.3147,
TMEM87B,4.3147,
MIR383,4.31132,
C3orf49,4.31132,
SNTN,4.31132,
THOC7,4.31132,
FGF12-AS2,4.31132,
ANXA2P3,4.31132,
LOC101928887,4.31132,
CDC42BPA,4.31132,
COQ8A,4.31132,
PSEN2,4.31132,
DTNA,4.31025,
SLC24A4,4.31025,
CLN8,4.30963,
LOC101927752,4.30963,
MIR3674,4.30963,
MIR596,4.30963,
ACMSD,4.30692,
CCNT2,4.30692,
CCNT2-AS1,4.30692,
MAP3K19,4.30692,
RAB3GAP1,4.30692,
IMPG2,4.30662,
SENP7,4.30662,
LINC02150,4.30059,
RETREG1,4.30059,
ZNF622,4.30059,
MINPP1,4.29987,
PAPSS2,4.29987,
CDH26,4.29783,
FAM217B,4.29783,
PHACTR3,4.29783,
PPP1R3D,4.29783,
SYCP2,4.29783,
LOC100507250,4.29783,
NUP107,4.29783,
RAP1B,4.29783,
SNORA70G,4.29783,
BOK,4.29762,
BOK-AS1,4.29762,
THAP4,4.29762,
MPLKIP,4.29419,
NHLRC1,4.29419,
TPMT,4.29419,
COL14A1,4.29286,
MRPL13,4.29286,
MTBP,4.29286,
SNTB1,4.29286,
SNORD168,4.29229,
IFNA1,4.28497,
IFNA13,4.28497,
IFNA2,4.28497,
IFNA5,4.28497,
IFNA6,4.28497,
IFNA8,4.28497,
KLHL9,4.28497,
LINC01396,4.28345,
LOC101928279,4.28345,
MSX1,4.28345,
STX18-AS1,4.28345,
MGC15885,4.28338,
CASP3,4.28179,
CENPU,4.28179,
LINC02365,4.28179,
LINC02427,4.28179,
PRIMPOL,4.28179,
C2orf78,4.28179,
DUSP11,4.28179,
NAT8B,4.28179,
STAMBP,4.28179,
TPRKB,4.28179,
BRCA2,4.28179,
ZAR1L,4.28179,
CLRN2,4.28099,
LAP3,4.28099,
QDPR,4.28099,
TFCP2L1,4.28099,
NEO1,4.28099,
DIO3OS,4.28099,
LINC00524,4.28099,
LINC02314,4.28099,
MIR1247,4.28099,
MIR4500,4.28099,
MIR4500HG,4.28099,
SLITRK5,4.28099,
SNORA87,4.2805,
TCF7L2,4.2805,
LOC101927021,4.28048,
UNCX,4.28048,
FAM78A,4.27794,
PLPP7,4.27794,
BMP6,4.27794,
NCR2,4.27794,
TREM1,4.27794,
TREML2,4.27794,
TREML3P,4.27794,
TREML4,4.27794,
TREML5P,4.27794,
PLEKHG1,4.27794,
AHI1,4.27794,
ELOVL7,4.27794,
ERCC8,4.27794,
NDUFAF2,4.27794,
EDNRA,4.27794,
PRMT9,4.27794,
TMEM184C,4.27794,
ZNF827,4.27794,
BBC3,4.27794,
C5AR1,4.27794,
CCDC9,4.27794,
INAFM1,4.27794,
MIR3190,4.27794,
MIR3191,4.27794,
SAE1,4.27794,
ZC3H4,4.27794,
CDH3,4.27794,
SMPD3,4.27794,
ZFP90,4.27794,
FNDC5,4.27794,
HPCA,4.27794,
KIAA1522,4.27794,
RNF19B,4.27794,
S100PBP,4.27794,
TMEM54,4.27794,
YARS,4.27794,
CLK4,4.27707,
FAM20A,4.27609,
PRKAR1A,4.27609,
BLM,4.27609,
CRTC3,4.27609,
CRTC3-AS1,4.27609,
LINC01585,4.27609,
LOC340090,4.27541,
TMEM174,4.27541,
GPATCH2L,4.27513,
GDF6,4.27474,
TBX18,4.27474,
TBX18-AS1,4.27474,
MIR5586,4.27474,
LINC00578,4.27143,
LINC02015,4.27143,
LINC02418,4.27137,
LOC102723345,4.27054,
UBL3,4.27054,
DPP9,4.26508,
DPP9-AS1,4.26508,
FEM1A,4.26508,
MIR7-3,4.26508,
MIR7-3HG,4.26508,
MYDGF,4.26508,
PLIN3,4.26508,
TICAM1,4.26508,
TNFAIP8L1,4.26508,
EIF4E,4.26409,
METAP1,4.26409,
MIR3684,4.26409,
ANKFN1,4.26409,
NOG,4.26409,
MTRNR2L1,4.26313,
NCF2,4.26313,
SMG7,4.26313,
LINC01933,4.25978,
FJX1,4.2583,
PAMR1,4.2583,
RFTN1,4.25669,
LINC01467,4.25617,
CENPA,4.25537,
DPYSL5,4.25537,
SLC35F6,4.25537,
GACAT2,4.25537,
RAB12,4.25537,
ADGRA1,4.25167,
ADGRA1-AS1,4.25167,
LINC01166,4.25167,
LINC01167,4.25167,
LINC01168,4.25167,
LINC02308,4.2484,
SEL1L,4.2484,
STON2,4.2484,
EIF5B,4.24641,
LYG1,4.24641,
REV1,4.24641,
TXNDC9,4.24641,
CHURC1,4.24641,
CHURC1-FNTB,4.24641,
FNTB,4.24641,
GPX2,4.24641,
LOC100506321,4.24641,
MAX,4.24641,
MIR4706,4.24641,
RAB15,4.24641,
COL9A2,4.24579,
RLF,4.24579,
TMCO2,4.24579,
ZMPSTE24,4.24579,
AKAP1,4.24553,
NKAIN3,4.24539,
LOC101929523,4.24539,
THBS2,4.24539,
LRRFIP1,4.24539,
RAMP1,4.24539,
RBM44,4.24539,
CEACAM1,4.24428,
CNFN,4.24428,
CXCL17,4.24428,
LIPE,4.24428,
LOC101930071,4.24428,
MEGF8,4.24428,
MIR8077,4.24428,
MIR17,4.23709,
MIR17HG,4.23709,
MIR18A,4.23709,
MIR19A,4.23709,
MIR19B1,4.23709,
MIR20A,4.23709,
MIR92A1,4.23709,
TRPM3,4.23579,
ARFGEF1,4.23579,
LOC102724708,4.23579,
C7orf26,4.23579,
GRID2IP,4.23579,
ZDHHC4,4.23579,
ZNF316,4.23579,
ZNF853,4.23579,
VSTM2A,4.23579,
VSTM2A-OT1,4.23579,
LOC389602,4.23579,
GABRP,4.23579,
CLASP2,4.23579,
UBP1,4.23579,
EEFSEC,4.23579,
RUVBL1,4.23579,
EPC2,4.23579,
GRIN3A,4.23566,
PPP3R2,4.23566,
CYCS,4.23566,
FOXI1,4.23566,
INSYN2B,4.23566,
MIR378E,4.23566,
LOC101929574,4.23566,
LOC102723703,4.23566,
LOC105378386,4.23566,
SH2D4B,4.23566,
CALCOCO2,4.23503,
HOXB13,4.23503,
MIR3185,4.23503,
PRAC1,4.23503,
PRAC2,4.23503,
TTLL6,4.23503,
ADCY10P1,4.23486,
APOBEC2,4.23486,
LOC101929555,4.23486,
NFYA,4.23486,
OARD1,4.23486,
TREML1,4.23486,
TSPO2,4.23486,
UNC5CL,4.23486,
HIST1H2AA,4.23486,
HIST1H2APS1,4.23486,
HIST1H2BA,4.23486,
SCGN,4.23486,
SLC17A1,4.23486,
SLC17A4,4.23486,
MAN2A1,4.23486,
LYZL4,4.23486,
VIPR1,4.23486,
FZD2,4.23486,
GPATCH8,4.23486,
LOC101927272,4.23486,
MIR3181,4.23486,
NKD1,4.23486,
NOD2,4.23486,
SNX20,4.23486,
LINC02351,4.23486,
GPR26,4.23486,
LINC01132,4.23486,
LOC101927787,4.23486,
PP2672,4.23486,
ANGEL2,4.23486,
RPS6KC1,4.23486,
VASH2,4.23486,
CCNE2,4.23113,
INTS8,4.23113,
MIR3150A,4.23113,
MIR3150B,4.23113,
MIR3150BHG,4.23113,
NDUFAF6,4.23113,
TP53INP1,4.23113,
MIR1283-2,4.23113,
MIR371A,4.23113,
MIR371B,4.23113,
MIR372,4.23113,
MIR373,4.23113,
MIR516A1,4.23113,
MIR516A2,4.23113,
MIR516B1,4.23113,
MIR516B2,4.23113,
MIR517B,4.23113,
MIR517C,4.23113,
MIR518A1,4.23113,
MIR518A2,4.23113,
MIR518D,4.23113,
MIR518E,4.23113,
MIR519A1,4.23113,
MIR519A2,4.23113,
MIR520G,4.23113,
MIR520H,4.23113,
MIR521-1,4.23113,
MIR522,4.23113,
MIR526A2,4.23113,
MIR527,4.23113,
NLRP12,4.23113,
LINC02140,4.23113,
SSUH2,4.2305,
CADM2,4.22771,
LINC02025,4.22771,
SLC14A2-AS1,4.22771,
FAM216B,4.22189,
LINC01050,4.22189,
ZKSCAN7,4.22167,
ZKSCAN7-AS1,4.22167,
ZNF197,4.22167,
ZNF197-AS1,4.22167,
ZNF35,4.22167,
ZNF660,4.22167,
ZNF660-ZNF197,4.22167,
ZNF852,4.22167,
COQ7,4.22167,
ITPRIPL2,4.22167,
LOC102723385,4.22167,
TMC7,4.22167,
ELMOD2,4.21912,
TNRC18P1,4.21912,
UCP1,4.21912,
FMN2,4.21638,
GREM2,4.21638,
ARHGAP29,4.21375,
UPP2,4.2096,
LINC02056,4.20801,
LOC102503427,4.20801,
DNER,4.20569,
CCNB1IP1,4.20569,
OR11G2,4.20569,
OR11H4,4.20569,
OR11H6,4.20569,
OR11H7,4.20569,
OR4N5,4.20569,
SNORA79B,4.20569,
SNORD126,4.20569,
TTC5,4.20569,
GOLGA5,4.19942,
LGMN,4.19942,
RIN3,4.19942,
CTSD,4.19756,
FAM99A,4.19756,
FAM99B,4.19756,
IFITM10,4.19756,
KRTAP5-1,4.19756,
KRTAP5-2,4.19756,
KRTAP5-3,4.19756,
KRTAP5-4,4.19756,
KRTAP5-5,4.19756,
KRTAP5-6,4.19756,
KRTAP5-AS1,4.19756,
ALDH9A1,4.19756,
LOC440700,4.19756,
TMCO1,4.19756,
TMCO1-AS1,4.19756,
SLCO5A1,4.19211,
STK31,4.19211,
APOPT1,4.19211,
BAG5,4.19211,
CKB,4.19211,
KLC1,4.19211,
MARK3,4.19211,
TRMT61A,4.19211,
BLID,4.19211,
MIR100,4.19211,
MIR100HG,4.19211,
MIR125B1,4.19211,
MIRLET7A2,4.19211,
GTF2B,4.19211,
PKN2,4.19211,
ZRANB2-AS2,4.19211,
AKIRIN1,4.19211,
MACF1,4.19211,
NDUFS5,4.19211,
IFNLR1,4.19211,
LOC284632,4.19211,
FAM102B,4.19211,
HENMT1,4.19211,
MET,4.18995,
LMAN2,4.18995,
MXD3,4.18995,
PRELID1,4.18995,
RAB24,4.18995,
FER,4.18995,
RAB9BP1,4.18995,
GRM7-AS3,4.18995,
ADRM1,4.18995,
CABLES2,4.18995,
HRH3,4.18995,
LAMA5,4.18995,
LAMA5-AS1,4.18995,
MIR4758,4.18995,
MTG2,4.18995,
OSBPL2,4.18995,
RPS21,4.18995,
C18orf21,4.18995,
ELP2,4.18995,
RPRD1A,4.18995,
SLC39A6,4.18995,
LINC01148,4.18995,
LINC02329,4.18995,
SNORD3P3,4.18995,
C6orf52,4.18665,
GCNT2,4.18665,
PAK1IP1,4.18665,
TMEM14C,4.18665,
ABCC6P2,4.18665,
LOC100288162,4.18665,
MIR3179-1,4.18665,
MIR3179-2,4.18665,
MIR3179-3,4.18665,
MIR3179-4,4.18665,
MIR3180-1,4.18665,
MIR3180-2,4.18665,
MIR3180-3,4.18665,
MIR3670-1,4.18665,
MIR3670-2,4.18665,
MIR3670-3,4.18665,
MIR3670-4,4.18665,
MIR6511A1,4.18665,
MIR6511A2,4.18665,
MIR6511A3,4.18665,
MIR6511A4,4.18665,
MIR6770-1,4.18665,
MIR6770-2,4.18665,
MIR6770-3,4.18665,
NOMO1,4.18665,
NPIPA1,4.18665,
PDXDC1,4.18665,
PKD1P3-NPIPA1,4.18665,
LINC01044,4.18665,
SPACA7,4.18665,
TUBGCP3,4.18665,
LIPJ,4.18665,
RNLS,4.18665,
ERCC6L2,4.18598,
LINC00092,4.18598,
LOC158434,4.18598,
LOC158435,4.18598,
AKAP5,4.18598,
ESR2,4.18598,
LOC102723809,4.18598,
MTHFD1,4.18598,
TEX21P,4.18598,
ZBTB1,4.18598,
ZBTB25,4.18598,
LMO3,4.18598,
B3GALT5,4.18358,
B3GALT5-AS1,4.18358,
IGSF5,4.18358,
LINC02424,4.18358,
LINC02501,4.18283,
STX11,4.181,
DDIAS,4.17568,
PRCP,4.17568,
RAB2A,4.17337,
AMBN,4.17337,
AMTN,4.17337,
ENAM,4.17337,
MUC7,4.17337,
ARMC2,4.17143,
ARMC2-AS1,4.17143,
CALCA,4.17012,
CYP2R1,4.17012,
ACSS1,4.16664,
LOC284798,4.16664,
VSX1,4.16664,
ABCG4,4.16614,
C2CD2L,4.16614,
CBL,4.16614,
CCDC153,4.16614,
DPAGT1,4.16614,
H2AFX,4.16614,
HINFP,4.16614,
HMBS,4.16614,
NLRX1,4.16614,
PDZD3,4.16614,
SNORD150,4.16614,
MICAL2,4.1575,
MICALCL,4.1575,
AKNA,4.15734,
MIR455,4.15734,
ORM1,4.15734,
ORM2,4.15734,
MIR4760,4.15734,
MIR1251,4.15734,
RMST,4.15734,
PDYN,4.15668,
PDYN-AS1,4.15668,
STK35,4.15668,
MIR7849,4.15181,
PCYOX1,4.15181,
SNRPG,4.15181,
TIA1,4.15181,
AP3D1,4.15181,
IZUMO4,4.15181,
MOB3A,4.15181,
NOX4,4.15181,
TYR,4.15181,
C1QTNF9,4.14678,
LINC00566,4.14678,
SPATA13-AS1,4.14678,
LY86,4.14562,
ABCA1,4.13938,
NIPSNAP3A,4.13938,
NIPSNAP3B,4.13938,
OR13D1,4.13938,
GUCA2A,4.13938,
GUCA2B,4.13938,
LOC102723692,4.13926,
LOC105370980,4.13896,
RGMA,4.13896,
CCDC148-AS1,4.13818,
MED27,4.13743,
NTNG2,4.13743,
CNTN6,4.13743,
CILP2,4.13682,
GATAD2A,4.13682,
GMIP,4.13682,
LPAR2,4.13682,
NDUFA13,4.13682,
PBX4,4.13682,
TSSK6,4.13682,
YJEFN3,4.13682,
MAPRE2,4.13682,
ADAM33,4.13479,
ATRN,4.13479,
C20orf27,4.13479,
CDC25B,4.13479,
CENPB,4.13479,
GFRA4,4.13479,
HSPA12B,4.13479,
SIGLEC1,4.13479,
SPEF1,4.13479,
ALLC,4.13479,
COLEC11,4.13479,
DCDC2C,4.13479,
GPR45,4.13479,
TGFBRAP1,4.13479,
MYOC,4.13479,
PRRC2C,4.13479,
VAMP4,4.13479,
C5orf51,4.13198,
FBXO4,4.13198,
OXCT1,4.13198,
OXCT1-AS1,4.13198,
GK3P,4.13198,
KLHL2,4.13198,
LINC01857,4.13198,
ARFIP2,4.13198,
TIMM10B,4.13198,
TRIM3,4.13198,
KCNQ1OT1,4.13198,
MCU,4.13198,
HMGB4,4.13198,
ASAP3,4.13198,
HNRNPR,4.13198,
TCEA3,4.13198,
ZNF436,4.13198,
ZNF436-AS1,4.13198,
MIR548H1,4.12619,
LINC02247,4.12493,
HIVEP2,4.12493,
LINC01277,4.12493,
ADGRG6,4.12079,
HMGXB3,4.12079,
LOC644762,4.12079,
PDE6A,4.12079,
SLC26A2,4.12079,
TIGD6,4.12079,
ATG16L1,4.12079,
SCARNA5,4.12079,
SCARNA6,4.12079,
E2F6,4.12079,
LINC00570,4.12079,
CD2AP,4.11993,
ACP2,4.11937,
ARFGAP2,4.11937,
C11orf49,4.11937,
DDB2,4.11937,
LOC101928943,4.11937,
MADD,4.11937,
MIR6745,4.11937,
MYBPC3,4.11937,
NR1H3,4.11937,
PACSIN3,4.11937,
LOC646588,4.11827,
DDX60L,4.11827,
COMMD4,4.11453,
GOLGA6C,4.11453,
GOLGA6D,4.11453,
MAN2C1,4.11453,
MIR631,4.11453,
NEIL1,4.11453,
SIN3A,4.11453,
MANEA,4.11328,
MANEA-DT,4.11328,
LINC02225,4.11328,
LOC101927310,4.11328,
FANCI,4.11328,
MIR6766,4.11328,
MIR9-3,4.11328,
MIR9-3HG,4.11328,
POLG,4.11328,
FAM230G,4.11134,
SCARF2,4.11134,
ZNF74,4.11134,
ASB9P1,4.11134,
HMGCS1,4.11022,
NIM1K,4.11022,
ZNF131,4.11022,
LINC02147,4.10569,
OR4D10,4.1028,
OR4D11,4.1028,
OR4D6,4.1028,
OR4D9,4.1028,
OR5A1,4.1028,
OR5A2,4.1028,
OR5AN1,4.1028,
ATP13A4,4.09806,
ATP13A5,4.09806,
ATP13A5-AS1,4.09806,
VOPP1,4.09068,
ADA2,4.08969,
CECR3,4.08969,
HDHD5,4.08969,
HDHD5-AS1,4.08969,
UGT2B4,4.08954,
LOC101929208,4.08932,
LOC101929227,4.08932,
LOC105369532,4.08932,
CAPN1,4.08901,
CDCA5,4.08901,
FAU,4.08901,
LOC728975,4.08901,
MIR6751,4.08901,
MRPL49,4.08901,
SLC22A20P,4.08901,
SPDYC,4.08901,
SYVN1,4.08901,
TM7SF2,4.08901,
TMEM262,4.08901,
VPS51,4.08901,
ZFPL1,4.08901,
ZNHIT2,4.08901,
CECR2,4.08731,
LOC100128993,4.08487,
HOXB-AS1,4.08487,
HOXB-AS3,4.08487,
HOXB1,4.08487,
HOXB2,4.08487,
HOXB3,4.08487,
HOXB4,4.08487,
HOXB5,4.08487,
HOXB6,4.08487,
HOXB7,4.08487,
HOXB8,4.08487,
HOXB9,4.08487,
LOC101927166,4.08487,
MIR10A,4.08487,
MIR196A1,4.08487,
CASTOR1,4.08349,
LIF,4.08349,
LIF-AS1,4.08349,
LOC91370,4.08349,
OSM,4.08349,
TBC1D10A,4.08349,
CD9,4.08208,
ANGPTL2,4.08025,
RALGPS1,4.08025,
HCG2040054,4.08025,
KCNK12,4.08025,
GUCY1A1,4.07813,
ABHD1,4.07813,
AGBL5,4.07813,
CGREF1,4.07813,
EMILIN1,4.07813,
KHK,4.07813,
OST4,4.07813,
PREB,4.07813,
GKAP1,4.07456,
IDNK,4.07456,
LOC105376114,4.07456,
UBQLN1,4.07456,
ABCA12,4.07312,
CPED1,4.07116,
MAGEL2,4.07116,
NDN,4.07116,
LINC02484,4.06854,
KPNB1,4.06692,
NPEPPS,4.06692,
TBKBP1,4.06692,
TBX21,4.06692,
LRP1,4.06692,
NAB2,4.06692,
NEMP1,4.06692,
STAT6,4.06692,
MIR4418,4.06692,
ZFHX4,4.05913,
ZFHX4-AS1,4.05913,
MIR1-1,4.05913,
MIR1-1HG,4.05913,
MIR1-1HG-AS1,4.05913,
MIR133A2,4.05913,
ALS2,4.05913,
C2CD6,4.05913,
MPP4,4.05913,
TMEM237,4.05913,
DIP2B,4.05913,
SH2D1B,4.05913,
UAP1,4.05913,
UHMK1,4.05913,
ETV1,4.0536,
ADNP2,4.0536,
PARD6G,4.0536,
PARD6G-AS1,4.0536,
RBFADN,4.0536,
LOC104054148,4.05118,
MIR5680,4.05118,
EIF3IP1,4.05118,
LINC01638,4.05118,
LINC02554,4.05118,
LOC105372977,4.05118,
CD22,4.05118,
FAM187B,4.05118,
FXYD1,4.05118,
FXYD5,4.05118,
FXYD7,4.05118,
HAMP,4.05118,
LGI4,4.05118,
LSR,4.05118,
MAG,4.05118,
USF2,4.05118,
LCP1,4.05118,
LINC00563,4.05118,
LRRC63,4.05118,
RUBCNL,4.05118,
ABHD8,4.04971,
ANO8,4.04971,
BISPR,4.04971,
BST2,4.04971,
DDA1,4.04971,
GTPBP3,4.04971,
MRPL34,4.04971,
PLVAP,4.04971,
NEU3,4.04799,
OR2AT4,4.04799,
SPCS2,4.04799,
C1orf115,4.04799,
HLX-AS1,4.04799,
LINC01352,4.04799,
MARK1,4.04799,
RNU6ATAC35P,4.04799,
PSG1,4.04751,
PSG10P,4.04751,
PSG11,4.04751,
PSG6,4.04751,
PSG7,4.04751,
DMRT2,4.04706,
LINC01230,4.04706,
TPRG1-AS1,4.04706,
HNF1B,4.04706,
CEP164,4.04638,
DSCAML1,4.04638,
ARHGAP20,4.04259,
FDX1,4.04259,
C9orf78,4.04079,
FNBP1,4.04079,
MIR6855,4.04079,
PRRX2,4.04079,
PRRX2-AS1,4.04079,
PTGES,4.04079,
TOR1A,4.04079,
TOR1B,4.04079,
USP20,4.04079,
NRF1,4.04079,
SMKR1,4.04079,
STRIP2,4.04079,
BTN2A1,4.04079,
BTN2A2,4.04079,
BTN2A3P,4.04079,
BTN3A1,4.04079,
BTN3A2,4.04079,
BTN3A3,4.04079,
HIST1H2BI,4.04079,
HIST1H3G,4.04079,
HIST1H4H,4.04079,
CRIM1,4.04079,
CRIM1-DT,4.04079,
CAPNS1,4.04079,
CLIP3,4.04079,
COX7A1,4.04079,
LOC101927572,4.04079,
OVOL3,4.04079,
POLR2I,4.04079,
TBCB,4.04079,
THAP8,4.04079,
WDR62,4.04079,
ZNF146,4.04079,
ZNF565,4.04079,
CHST9,4.04079,
MIR4719,4.04079,
PRKD1,4.04079,
AKT3,4.04079,
SDCCAG8,4.04079,
KLHDC7A,4.04079,
SOX1,4.04067,
SOX1-OT,4.04067,
CD83,4.03497,
KIR3DX1,4.03383,
LAIR2,4.03383,
LILRA1,4.03383,
LILRA2,4.03383,
ANKLE1,4.03187,
BABAM1,4.03187,
NR2F6,4.03187,
OCEL1,4.03187,
USE1,4.03187,
USHBP1,4.03187,
PPP2R3A,4.02217,
HTR2B,4.02148,
PSMD1,4.02148,
SUCLG1,4.02054,
EMC4,4.02054,
GRK6P1,4.02054,
LINC00539,4.02054,
MICU2,4.02054,
MIPEPP3,4.02054,
ZDHHC20,4.02054,
LOC643711,4.01783,
DBNDD2,4.01482,
EPPIN-WFDC6,4.01482,
MIR6812,4.01482,
PIGT,4.01482,
SDC4,4.01482,
SPINT3,4.01482,
SYS1,4.01482,
SYS1-DBNDD2,4.01482,
TP53TG5,4.01482,
WFDC2,4.01482,
WFDC6,4.01482,
ENY2,4.01443,
NUDCD1,4.01443,
CRP,4.01438,
DUSP23,4.01438,
FCRL6,4.01438,
SLAMF8,4.01438,
SNHG28,4.01438,
GRIA1,4.01167,
ANKRD6,4.0092,
C4orf3,4.0092,
FABP2,4.0092,
GTF2IP12,4.0092,
LINC01061,4.0092,
LOC645513,4.0092,
KIF16B,4.0092,
OTOR,4.0092,
SNRPB2,4.0092,
ACTC1,4.0092,
GJD2,4.0092,
LOC101928174,4.0092,
DISP1,4.0092,
ASB5,4.00802,
SPATA4,4.00802,
SPCS3,4.00802,
WDR17,4.00802,
LOC100505978,4.00802,
CDH17,4.00756,
GEM,4.00756,
ADGRF2,4.00453,
ADGRF4,4.00453,
OPN5,4.00453,
MIR4290HG,4.00126,
PCGEM1,4.00126,
CEP128,4.00126,
PLEKHA5,4.00126,
FMO9P,4.00126,
CRB1,4.00104,
